image_name,image_size,file_type,created_time,damaged,inference_time,total_execution_time,physical_core,total_core,system,processor,system_memory,system_memory_available,so_version,so_release,inference_engine,web_engine,processor_unit,docker,cloud
post_001_073.png,41863,image/png,2020-05-03 13:47:20.378 UTC,false,0.4551703929901123,0.713249921798706,2,4,Linux,x86_64,3.46GB,2.30GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:48:46.607 UTC,false,0.30355262756347656,0.46747207641601562,2,4,Linux,x86_64,3.46GB,2.30GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:47:28.544 UTC,false,1.9180088043212891,4.5019195079803467,2,4,Linux,x86_64,3.46GB,2.32GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:48:21.204 UTC,false,0.17034578323364258,0.33525300025939941,2,4,Linux,x86_64,3.46GB,2.29GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:47:56.616 UTC,false,0.20137381553649902,0.35918164253234863,2,4,Linux,x86_64,3.46GB,2.30GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:48:06.040 UTC,false,0.068906068801879883,0.16903567314147949,2,4,Linux,x86_64,3.46GB,2.30GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:48:38.273 UTC,false,0.73943734169006348,0.93978047370910645,2,4,Linux,x86_64,3.46GB,2.29GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 13:47:36.052 UTC,false,0.95996260643005371,2.8242595195770264,2,4,Linux,x86_64,3.46GB,2.32GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:48:23.040 UTC,false,0.92469048500061035,1.10575532913208,2,4,Linux,x86_64,3.46GB,2.30GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:48:48.168 UTC,false,0.25416064262390137,1.9868552684783936,2,4,Linux,x86_64,3.46GB,2.41GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:47:58.201 UTC,false,0.712104082107544,1.5027141571044922,2,4,Linux,x86_64,3.46GB,2.41GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:47:37.833 UTC,false,1.7510840892791748,3.4462044239044189,2,4,Linux,x86_64,3.46GB,2.44GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:47:30.293 UTC,false,0.84557104110717773,2.1641027927398682,2,4,Linux,x86_64,3.46GB,2.44GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:48:39.802 UTC,false,1.4782400131225586,2.8981873989105225,2,4,Linux,x86_64,3.46GB,2.29GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:47:22.164 UTC,false,1.282498836517334,3.2712080478668213,2,4,Linux,x86_64,3.46GB,2.29GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_014_144.png,36409,image/png,2020-05-03 13:48:07.627 UTC,false,1.3738257884979248,1.8452043533325195,2,4,Linux,x86_64,3.46GB,2.37GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_018_077.png,40779,image/png,2020-05-03 13:48:48.372 UTC,false,0.34716296195983887,0.90958833694458008,2,4,Linux,x86_64,3.46GB,2.44GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_018_077.png,40779,image/png,2020-05-03 13:47:58.446 UTC,false,0.57093191146850586,1.1200761795043945,2,4,Linux,x86_64,3.46GB,2.29GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_018_077.png,40779,image/png,2020-05-03 13:47:22.378 UTC,false,0.79497098922729492,1.5564401149749756,2,4,Linux,x86_64,3.46GB,2.30GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_018_077.png,40779,image/png,2020-05-03 13:48:07.793 UTC,false,0.75255775451660156,1.5866498947143555,2,4,Linux,x86_64,3.46GB,2.32GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_018_077.png,40779,image/png,2020-05-03 13:48:40.052 UTC,false,1.5128958225250244,3.3268275260925293,2,4,Linux,x86_64,3.46GB,2.44GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
post_018_077.png,40779,image/png,2020-05-03 13:47:37.993 UTC,false,1.087310791015625,4.7315728664398193,2,4,Linux,x86_64,3.46GB,2.25GB,#1 SMP Tue Apr 28 00:46:54 PDT 2020,4.19.112+,tensorflow,FastApi,CPU,true,true
