image_name,image_size,file_type,created_time,damaged,inference_time,total_execution_time,physical_core,total_core,system,processor,system_memory,system_memory_available,so_version,so_release,inference_engine,web_engine,processor_unit,docker,cloud
post_001_073.png,41863,image/png,2020-05-03 12:42:53.631 UTC,false,0.0029113292694091797,0.10722661018371582,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 12:43:08.035 UTC,false,0.0024180412292480469,0.0850675106048584,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 12:42:46.677 UTC,false,0.0030291080474853516,0.0818791389465332,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 12:41:48.453 UTC,false,0.004169464111328125,0.096943378448486328,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 12:42:09.780 UTC,false,0.0024328231811523438,0.09581756591796875,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 12:42:16.902 UTC,false,0.0024425983428955078,0.0953512191772461,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_073.png,41863,image/png,2020-05-03 12:43:00.888 UTC,false,0.0025570392608642578,0.11291790008544922,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_079.png,42343,image/png,2020-05-03 12:42:23.844 UTC,true,0.0026917457580566406,0.0848231315612793,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_079.png,42343,image/png,2020-05-03 12:41:55.588 UTC,true,0.0023412704467773438,0.0848698616027832,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_079.png,42343,image/png,2020-05-03 12:43:00.865 UTC,true,0.0024878978729248047,0.116943359375,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
post_001_079.png,42343,image/png,2020-05-03 12:42:09.799 UTC,true,0.003620147705078125,0.096753358840942383,4,8,Linux,x86_64,7.00GB,5.72GB,#1 SMP Sat Apr 4 00:12:45 PDT 2020,4.19.112+,openvino,Flask,CPU,true,true
